Time[s] 	Position_x 	Position_y 	Position_z 	Velocity_x 	Velocity_y 	Velocity_z 	Omega_x    	Omega_y    	Omega_z    	F_coll_x   	F_coll_y   	F_coll_z   	F_tan_x    	F_tan_y    	F_tan_z    	Radius     	Density    	LiquidOn   	F_cap_x    	F_cap_y    	F_cap_z    	F_visc_x   	F_visc_y   	F_visc_z   
2.228583e-08 0.000000e+00 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
4.457167e-08 1.114292e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
6.685750e-08 2.228583e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
8.914334e-08 3.342875e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
1.114292e-07 4.457167e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
1.337150e-07 5.571459e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
1.560008e-07 6.685750e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
1.782867e-07 7.800042e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
2.005725e-07 8.914334e-08 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
2.228583e-07 1.002863e-07 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
2.451442e-07 1.114292e-07 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
2.674300e-07 1.225721e-07 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
2.897158e-07 1.337150e-07 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
3.120017e-07 1.448579e-07 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
3.342875e-07 1.560008e-07 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
3.565734e-07 1.671438e-07 0.000000e+00 0.000000e+00	5.000000e-01 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	1.000000e-03	1.500000e+03	0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00	0.000000e+00 0.000000e+00 0.000000e+00 
